"binding","label"
"http://dbpedia.org/resource/Taifa_of_Badajoz","Taifa di Badajoz"
"http://dbpedia.org/resource/Tunisia_men's_national_volleyball_team","Nazionale di pallavolo maschile della Tunisia"
"http://dbpedia.org/resource/British_America","America britannica"
"http://dbpedia.org/resource/British_Bechuanaland","Bechuanaland britannico"
"http://dbpedia.org/resource/British_Cameroon","Camerun britannico"
"http://dbpedia.org/resource/British_Central_Africa_Protectorate","Protettorato britannico dell'Africa centrale"
"http://dbpedia.org/resource/British_Military_Administration_(Somali)","Amministrazione militare britannica della Somalia"
"http://dbpedia.org/resource/British_Togoland","Togoland britannico"
"http://dbpedia.org/resource/British_Virgin_Islands_Football_Association","Federazione calcistica delle Isole Vergini britanniche"
"http://dbpedia.org/resource/British_Windward_Islands","Isole Sopravento britanniche"
"http://dbpedia.org/resource/Caucasus_Germans","Tedeschi del Caucaso"
"http://dbpedia.org/resource/Galician_Soviet_Socialist_Republic","Repubblica Socialista Sovietica di Galizia"
"http://dbpedia.org/resource/Italian_comics","Storia del fumetto italiano"
"http://dbpedia.org/resource/Jabal_al-Druze","Gebel Druso"
"http://dbpedia.org/resource/Karasids","Karasidi"
"http://dbpedia.org/resource/Kasa_kingdom","Regno di Kasa"
"http://dbpedia.org/resource/Kel_Ahaggar","Kel Ahaggar"
"http://dbpedia.org/resource/Maravedí","Maravedí"
"http://dbpedia.org/resource/Simplon_(department)","Dipartimento del Sempione"
"http://dbpedia.org/resource/Valongo","Valongo"
"http://dbpedia.org/resource/Schöntal_Abbey","Abbazia di Schöntal"
"http://dbpedia.org/resource/Scotland_national_cricket_team","Nazionale di cricket della Scozia"
"http://dbpedia.org/resource/Scutari_Vilayet","Vilayet di Scutari"
"http://dbpedia.org/resource/Seattle_metropolitan_area","Area metropolitana di Seattle"
"http://dbpedia.org/resource/Second_Philippine_Republic","Seconda Repubblica filippina"
"http://dbpedia.org/resource/Seia","Seia"
"http://dbpedia.org/resource/Sellafield","Sellafield"
"http://dbpedia.org/resource/Seniorate_Province","Ducato di Cracovia"
"http://dbpedia.org/resource/Serbs","Serbi"
"http://dbpedia.org/resource/Sesimbra","Sesimbra"
"http://dbpedia.org/resource/Shaishunaga_dynasty","Shishunaga"
"http://dbpedia.org/resource/Shilahara","Silhara"
"http://dbpedia.org/resource/Duchy_of_Luxemburg","Ducato del Lussemburgo"
"http://dbpedia.org/resource/Greece_women's_national_volleyball_team","Nazionale di pallavolo femminile della Grecia"
"http://dbpedia.org/resource/Nerva–Antonine_dynasty","Imperatori adottivi"
"http://dbpedia.org/resource/Old_Comedy","Commedia antica"
"http://dbpedia.org/resource/Pastor_aeternus","Pastor Aeternus"
"http://dbpedia.org/resource/Pie_rule","Regola della torta"
"http://dbpedia.org/resource/Régence","Régence"
"http://dbpedia.org/resource/Sind_Province_(1936–55)","Provincia di Sind (1936-1955)"
"http://dbpedia.org/resource/Weimar_Constitution","Costituzione di Weimar"
"http://dbpedia.org/resource/History_of_Florence","Storia di Firenze"
"http://dbpedia.org/resource/ISU_Junior_Grand_Prix_in_France","Grand Prix ISU juniores in Francia"
"http://dbpedia.org/resource/Penychen","Penychen"
"http://dbpedia.org/resource/Post-communism","Post comunismo"
"http://dbpedia.org/resource/Television_in_Canada","Televisione in Canada"
"http://dbpedia.org/resource/Scamozzina_culture","Cultura della Scamozzina"
"http://dbpedia.org/resource/Southern_Africa","Africa meridionale"
"http://dbpedia.org/resource/Uí_Ceinnselaig","Uí Cheinnselaig"
"http://dbpedia.org/resource/Tsardom_of_Vidin","Regno di Vidin"
"http://dbpedia.org/resource/Artuqids","Artuqidi"
"http://dbpedia.org/resource/As-Salam_as-Sultani","Nashid al-Salām al-Sulṭānī"
"http://dbpedia.org/resource/Asia–Europe_Meeting","Asia-Europe Meeting"
"http://dbpedia.org/resource/Atropatene","Atropatene"
"http://dbpedia.org/resource/Attalid_dynasty","Dinastia attalide"
"http://dbpedia.org/resource/Attitude_Era","Attitude Era"
"http://dbpedia.org/resource/Augustów_Governorate","Governatorato di Augustów"
"http://dbpedia.org/resource/Austra","Austra (isola)"
"http://dbpedia.org/resource/Australia_Davis_Cup_team","Squadra australiana di Coppa Davis"
"http://dbpedia.org/resource/Australia_at_the_2012_Summer_Olympics","Australia ai Giochi della XXX Olimpiade"
"http://dbpedia.org/resource/Australia_national_rugby_league_team","Nazionale di rugby a 13 dell'Australia"
"http://dbpedia.org/resource/Australia_women's_national_basketball_team","Nazionale di pallacanestro femminile dell'Australia"
"http://dbpedia.org/resource/Australia_women's_national_volleyball_team","Nazionale di pallavolo femminile dell'Australia"
"http://dbpedia.org/resource/Austrian_Littoral","Litorale austriaco"
"http://dbpedia.org/resource/Austrian_Netherlands","Paesi Bassi austriaci"
"http://dbpedia.org/resource/Austrian_Silesia","Slesia austriaca"
"http://dbpedia.org/resource/Austro-Hungarian_rule_in_Bosnia_and_Herzegovina","Amministrazione austro-ungarica in Bosnia ed Erzegovina"
"http://dbpedia.org/resource/Autonomous_Administration_of_North_and_East_Syria","Rojava"
"http://dbpedia.org/resource/Autonomous_Government_of_Khorasan","Governo Autonomo del Khorasan"
"http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija","Kosovo"
"http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia","Regione Autonoma della Bosnia Occidentale"
"http://dbpedia.org/resource/Autonomous_Republic_of_Crimea","Tauride"
"http://dbpedia.org/resource/Autonomous_Republic_of_Crimea","Crimea"
"http://dbpedia.org/resource/Autonomous_Republic_of_Crimea","Repubblica autonoma di Crimea"
"http://dbpedia.org/resource/Autonomous_Republic_of_Northern_Epirus","Repubblica Autonoma dell'Epiro del Nord"
"http://dbpedia.org/resource/Avatele","Avatele"
"http://dbpedia.org/resource/Avignon_Papacy","Cattività avignonese"
"http://dbpedia.org/resource/Aydınids","Aydınidi"
"http://dbpedia.org/resource/Azawad","Azawad"
"http://dbpedia.org/resource/Azaz_District","Distretto di A'zaz"
"http://dbpedia.org/resource/Azuchi–Momoyama_period","Periodo Azuchi-Momoyama"
"http://dbpedia.org/resource/Canton_of_Lugano","Cantone di Lugano"
"http://dbpedia.org/resource/County_of_London","Contea di Londra"
"http://dbpedia.org/resource/County_of_Loon","Contea di Loon"
"http://dbpedia.org/resource/County_of_Manderscheid","Manderscheid (famiglia)"
"http://dbpedia.org/resource/Diocese_of_Macedonia","Macedonia (diocesi)"
"http://dbpedia.org/resource/Duchy_of_Limburg","Ducato di Limburgo"
"http://dbpedia.org/resource/Duchy_of_Lorraine","Ducato di Lorena"
"http://dbpedia.org/resource/Duchy_of_Magdeburg","Ducato di Magdeburgo"
"http://dbpedia.org/resource/Free_State_of_Lippe","Stato libero di Lippe"
"http://dbpedia.org/resource/Gay_Mafia","Lobby gay"
"http://dbpedia.org/resource/Governorate_of_Livonia","Governatorato della Livonia"
"http://dbpedia.org/resource/House_of_Mansfeld","Mansfeld (famiglia)"
"http://dbpedia.org/resource/Italian_Libya","Libia italiana"
"http://dbpedia.org/resource/Kingdom_of_Libya","Regno Unito di Libia"
"http://dbpedia.org/resource/Kingdom_of_Lithuania","Regno di Lituania (1251-1263)"
"http://dbpedia.org/resource/Kingdom_of_Lithuania_(1918)","Regno di Lituania (1918)"
"http://dbpedia.org/resource/Kingdom_of_Livonia","Regno di Livonia"
"http://dbpedia.org/resource/Kingdom_of_Loango","Regno di Loango"
"http://dbpedia.org/resource/Kingdom_of_Luba","Regno di Luba"
"http://dbpedia.org/resource/Kingdom_of_Lunda","Regno di Lunda"
"http://dbpedia.org/resource/Kingdom_of_Majorca","Regno di Maiorca"
"http://dbpedia.org/resource/Libya","Libia"
"http://dbpedia.org/resource/Lincolnshire","Lincolnshire"
"http://dbpedia.org/resource/Lincolnshire","Contea di Lincoln (Virginia Occidentale)"
"http://dbpedia.org/resource/Lincolnshire","Lincolnshire (Kentucky)"
"http://dbpedia.org/resource/Lithuanian_Jews","Ebrei lituani"
"http://dbpedia.org/resource/Little_Italy","Little Italy"
"http://dbpedia.org/resource/Littoral_Banovina","Banovina del Litorale"
"http://dbpedia.org/resource/Lodi_dynasty","Dinastia Lodi"
"http://dbpedia.org/resource/Lokot_Autonomy","Autonomia di Lokot"
"http://dbpedia.org/resource/Lord_of_the_manor","Signore del maniero"
"http://dbpedia.org/resource/Los_Lagos_Region","Regione di Los Lagos"
"http://dbpedia.org/resource/Los_Ríos_Region","Regione di Los Ríos"
"http://dbpedia.org/resource/Lotharingia","Lotaringia"
"http://dbpedia.org/resource/Lothlórien","Lórien"
"http://dbpedia.org/resource/Louisiana_(New_France)","Louisiana francese"
"http://dbpedia.org/resource/Louisiana_(New_France)","Louisiana"
"http://dbpedia.org/resource/Louisiana_(New_Spain)","Louisiana (Nuova Spagna)"
"http://dbpedia.org/resource/Lu_(state)","Lu (stato)"
"http://dbpedia.org/resource/Lucania","Lucania"
"http://dbpedia.org/resource/Lutheranism","Luteranesimo"
"http://dbpedia.org/resource/Luxembourg","Lussemburgo"
"http://dbpedia.org/resource/Lycia","Licia"
"http://dbpedia.org/resource/Lydia","Lidia"
"http://dbpedia.org/resource/Lys_(department)","Dipartimento del Lys"
"http://dbpedia.org/resource/Léman_(department)","Dipartimento del Lemano"
"http://dbpedia.org/resource/Lübeck_law","Diritto di Lubecca"
"http://dbpedia.org/resource/MI5","MI5"
"http://dbpedia.org/resource/Macau","Macao"
"http://dbpedia.org/resource/Macau","Macau (Brasile)"
"http://dbpedia.org/resource/Macedonia_(Roman_province)","Macedonia (provincia romana)"
"http://dbpedia.org/resource/Macedonia_(ancient_kingdom)","Regno di Macedonia"
"http://dbpedia.org/resource/Macedonia_(region)","Macedonia (regione storica)"
"http://dbpedia.org/resource/Macedonians_(ethnic_group)","Macedoni (gruppo etnico)"
"http://dbpedia.org/resource/Macro_(computer_science)","Macro (informatica)"
"http://dbpedia.org/resource/Madagascar","Madagascar"
"http://dbpedia.org/resource/Madang_Province","Provincia di Madang"
"http://dbpedia.org/resource/Madras_Presidency","Presidenza di Madras"
"http://dbpedia.org/resource/Mafra,_Portugal","Mafra (Portogallo)"
"http://dbpedia.org/resource/Magadha","Regno Magadha"
"http://dbpedia.org/resource/Mahra_Sultanate","Sultanato Mahra di Qishn e Socotra"
"http://dbpedia.org/resource/Maia,_Portugal","Maia (Portogallo)"
"http://dbpedia.org/resource/Maine_(province)","Maine (provincia)"
"http://dbpedia.org/resource/Maktab_al-Khidamat","Maktab al-Khidamat"
"http://dbpedia.org/resource/Maku_Khanate","Khanato di Maku"
"http://dbpedia.org/resource/Malacca_Sultanate","Sultanato di Malacca"
"http://dbpedia.org/resource/Malawi","Malawi"
"http://dbpedia.org/resource/Malayan_Union","Unione malese"
"http://dbpedia.org/resource/Malaysia","Malaysia"
"http://dbpedia.org/resource/Malaysian_cuisine","Cucina malaysiana"
"http://dbpedia.org/resource/Maldives","Maldive"
"http://dbpedia.org/resource/Mali","Sudan francese"
"http://dbpedia.org/resource/Mali","Mali"
"http://dbpedia.org/resource/Mali_Empire","Impero del Mali"
"http://dbpedia.org/resource/Malta","Malta"
"http://dbpedia.org/resource/Malta_(island)","Malta (isola)"
"http://dbpedia.org/resource/Maltese_people","Maltesi"
"http://dbpedia.org/resource/Malwa_Sultanate","Sultanato di Malwa"
"http://dbpedia.org/resource/Mamluk","Mamelucchi"
"http://dbpedia.org/resource/Mamluk_dynasty_(Delhi)","Mamelucchi di Delhi"
"http://dbpedia.org/resource/Manastir_Vilayet","Vilayet di Monastir"
"http://dbpedia.org/resource/Manchuria","Concessione del Kwantung"
"http://dbpedia.org/resource/Manchuria","Manciuria"
"http://dbpedia.org/resource/Mandalay","Mandalay"
"http://dbpedia.org/resource/Mandalay_Region","Regione di Mandalay"
"http://dbpedia.org/resource/Mandatory_Palestine","Mandato britannico della Palestina"
"http://dbpedia.org/resource/Mani_Peninsula","Maina (penisola)"
"http://dbpedia.org/resource/Mannaeans","Mannei"
"http://dbpedia.org/resource/Manus_Island","Manus (isola)"
"http://dbpedia.org/resource/Manx_cat","Gatto dell'Isola di Man"
"http://dbpedia.org/resource/Manx_people","Mannesi"
"http://dbpedia.org/resource/Maragheh_Khanate","Khanato di Maragheh"
"http://dbpedia.org/resource/Maratha_Empire","Impero Maratha"
"http://dbpedia.org/resource/Mare_Nostrum","Mare nostrum"
"http://dbpedia.org/resource/Martinique","Martinica"
"http://dbpedia.org/resource/Matera","Matera"
"http://dbpedia.org/resource/Mauritania","Mauritania"
"http://dbpedia.org/resource/Mauritius","Mauritius"
"http://dbpedia.org/resource/Mayotte","Mayotte"
"http://dbpedia.org/resource/Mexico","Messico"
"http://dbpedia.org/resource/Midlothian","Midlothian"
"http://dbpedia.org/resource/Minimax","Minimax"
"http://dbpedia.org/resource/Moldavian_Autonomous_Soviet_Socialist_Republic","Repubblica Socialista Sovietica Autonoma Moldava"
"http://dbpedia.org/resource/Moldavian_Soviet_Socialist_Republic","Repubblica Socialista Sovietica Moldava"
"http://dbpedia.org/resource/Moldova","Moldavia (Romania)"
"http://dbpedia.org/resource/Moldova","Moldavia"
"http://dbpedia.org/resource/Monaco","Principato di Monaco"
"http://dbpedia.org/resource/Mongolia","Repubblica Popolare Mongola"
"http://dbpedia.org/resource/Mongolia","Mongolia"
"http://dbpedia.org/resource/Mongolia","Mongoli"
"http://dbpedia.org/resource/Mongolian_People's_Republic","Repubblica Popolare Mongola"
"http://dbpedia.org/resource/Mongolian_People's_Republic","Mongolia"
"http://dbpedia.org/resource/Mongolian_People's_Republic","Mongoli"
"http://dbpedia.org/resource/Montenegro","Montenegro"
"http://dbpedia.org/resource/Montserrat","Montserrat (isola)"
"http://dbpedia.org/resource/Montserrat","Montserrat (monte)"
"http://dbpedia.org/resource/Morocco","Marocco"
"http://dbpedia.org/resource/Mozambique","Repubblica Popolare del Mozambico"
"http://dbpedia.org/resource/Mozambique","Mozambico"
"http://dbpedia.org/resource/Myanmar","Birmania"
"http://dbpedia.org/resource/Neolithic","Neolitico"
"http://dbpedia.org/resource/North_Macedonia","Repubblica Socialista di Macedonia"
"http://dbpedia.org/resource/North_Macedonia","Macedonia del Nord"
"http://dbpedia.org/resource/Paleolithic","Paleolitico"
"http://dbpedia.org/resource/Peninsular_Malaysia","Malaysia Peninsulare"
"http://dbpedia.org/resource/Portuguese_Macau","Macao portoghese"
"http://dbpedia.org/resource/Principality_of_Lippe","Lippe"
"http://dbpedia.org/resource/Province_of_Limburg_(1815–1839)","Provincia del Limburgo (Belgio)"
"http://dbpedia.org/resource/Republic_of_Mahabad","Repubblica di Mahabad"
"http://dbpedia.org/resource/Republic_of_South_Maluku","Repubblica delle Molucche del Sud"
"http://dbpedia.org/resource/Riau-Lingga_Sultanate","Lingga-Riau"
"http://dbpedia.org/resource/Scottish_Lowlands","Lowlands scozzesi"
"http://dbpedia.org/resource/Sint_Maarten","Sint Maarten"
"http://dbpedia.org/resource/Socialist_Republic_of_Macedonia","Repubblica Socialista di Macedonia"
"http://dbpedia.org/resource/Socialist_Republic_of_Macedonia","Macedonia del Nord"
"http://dbpedia.org/resource/Sovereign_Military_Order_of_Malta","Ospitalieri di San Giovanni di Gerusalemme"
"http://dbpedia.org/resource/Sovereign_Military_Order_of_Malta","Sovrano Militare Ordine di Malta"
"http://dbpedia.org/resource/Spanish_Main","Spanish Main"
"http://dbpedia.org/resource/State_of_Maranhão_(colonial)","Maranhão"
"http://dbpedia.org/resource/Sultanate_of_Maguindanao","Sultanato di Maguindanao"
"http://dbpedia.org/resource/Swedish_Livonia","Livonia svedese"
"http://dbpedia.org/resource/Upper_Lusatia","Alta Lusazia"
"http://dbpedia.org/resource/Vardar_Macedonia","Macedonia di Vardar"
"http://dbpedia.org/resource/Welsh_Marches","Marche gallesi"
"http://dbpedia.org/resource/History_of_Canada","Storia del Canada"
"http://dbpedia.org/resource/History_of_China","Storia della Cina"
"http://dbpedia.org/resource/History_of_Denmark","Storia della Danimarca"
"http://dbpedia.org/resource/History_of_Iraq","Storia dell'Iraq"
"http://dbpedia.org/resource/History_of_Mexico","Storia del Messico"
"http://dbpedia.org/resource/History_of_the_Comoros","Storia delle Comore"
"http://dbpedia.org/resource/History_of_the_Philippines_(1898–1946)","Filippine statunitensi"
"http://dbpedia.org/resource/Hlyboka_Raion","Distretto di Hlyboka"
"http://dbpedia.org/resource/Hohenzollern-Haigerloch","Hohenzollern-Haigerloch"
"http://dbpedia.org/resource/Hong_Kong_Sevens","Hong Kong Sevens"
"http://dbpedia.org/resource/Hong_Kong_Stock_Exchange","Borsa di Hong Kong"
"http://dbpedia.org/resource/Hospitaller_Malta","Stato monastico dei Cavalieri di Malta"
"http://dbpedia.org/resource/Hospitaller_Rhodes","Stato monastico dei Cavalieri di Rodi"
"http://dbpedia.org/resource/House_of_Estridsen","Estridsen (dinastia)"
"http://dbpedia.org/resource/House_of_Gorizia","Gorizia (famiglia)"
"http://dbpedia.org/resource/House_of_Henneberg","Casato di Henneberg"
"http://dbpedia.org/resource/House_of_Hesse","Casato d'Assia"
"http://dbpedia.org/resource/House_of_Zogu","Casato di Zogu"
"http://dbpedia.org/resource/Hoxha_I_Government","Governo Democratico dell'Albania"
"http://dbpedia.org/resource/Hungarians_in_Romania","Magiari di Romania"
"http://dbpedia.org/resource/Huns","Unni"
"http://dbpedia.org/resource/Hutsul_Republic","Repubblica huzula"
"http://dbpedia.org/resource/Japan_Sevens","Japan Sevens"
"http://dbpedia.org/resource/Japan_at_the_2010_Winter_Olympics","Giappone ai XXI Giochi olimpici invernali"
"http://dbpedia.org/resource/Japan_women's_national_volleyball_team","Nazionale di pallavolo femminile del Giappone"
"http://dbpedia.org/resource/Jemmape_(department)","Dipartimento di Jemmapes"
"http://dbpedia.org/resource/State_of_Malta","Stato di Malta"
"http://dbpedia.org/resource/Copperbelt","Copperbelt (regione mineraria)"
"http://dbpedia.org/resource/Dubgaill_and_Finngaill","Dubgaill e Finngaill"
"http://dbpedia.org/resource/French_Togoland","Togoland francese"
"http://dbpedia.org/resource/Hellenistic_philosophy","Filosofia ellenistica"
"http://dbpedia.org/resource/Lý_dynasty","Dinastia Lý"
"http://dbpedia.org/resource/Provisional_Democratic_Government","Governo Democratico Provvisorio"
"http://dbpedia.org/resource/Seleucid_Empire","Impero seleucide"
"http://dbpedia.org/resource/Semigallia","Semgallia"
"http://dbpedia.org/resource/Seram_Island","Ceram"
"http://dbpedia.org/resource/Sápmi","Lapponia"
"http://dbpedia.org/resource/Upper_Hungary","Alta Ungheria"
"http://dbpedia.org/resource/Uí_Fiachrach","Uí Fiachrach"
"http://dbpedia.org/resource/Working_time","Orario di lavoro"
"http://dbpedia.org/resource/Elisu_Sultanate","Sultanato di Ilisu"
"http://dbpedia.org/resource/Acts_of_Union_1707","Atto di Unione (1707)"
"http://dbpedia.org/resource/Adana_Vilayet","Vilayet di Adana"
"http://dbpedia.org/resource/Aden","Aden"
"http://dbpedia.org/resource/Aden_Protectorate","Protettorato di Aden"
"http://dbpedia.org/resource/Adiabene","Adiabene"
"http://dbpedia.org/resource/Adil_Shahi_dynasty","Sultanato di Bijapur"
"http://dbpedia.org/resource/Adjara","Agiaria"
"http://dbpedia.org/resource/Administrative_divisions_of_Georgia_(country)","Suddivisioni della Georgia"
"http://dbpedia.org/resource/Adolf_Hitler","Adolf Hitler"
"http://dbpedia.org/resource/Adrianople_Vilayet","Vilayet di Adrianopoli"
"http://dbpedia.org/resource/Adyghe_Autonomous_Oblast","Oblast' autonoma di Adighezia"
"http://dbpedia.org/resource/Adélie_Land","Terra Adelia"
"http://dbpedia.org/resource/Aerican_Empire","Impero aericano"
"http://dbpedia.org/resource/Afghan_Armed_Forces","Forze armate dell'Afghanistan"
"http://dbpedia.org/resource/Afghanistan","Afghanistan"
"http://dbpedia.org/resource/Afghanistan_national_cricket_team","Nazionale di cricket dell'Afghanistan"
"http://dbpedia.org/resource/Africa","Africa"
"http://dbpedia.org/resource/African_Union","Unione africana"
"http://dbpedia.org/resource/Afsharid_dynasty","Afsharidi"
"http://dbpedia.org/resource/Aghlabids","Aghlabidi"
"http://dbpedia.org/resource/Ahom_kingdom","Regno Ahom"
"http://dbpedia.org/resource/Aidin_Vilayet","Vilayet di Aidin"
"http://dbpedia.org/resource/Ajuran_Sultanate","Sultanato degli Agiuran"
"http://dbpedia.org/resource/Akkadian_Empire","Akkad (città antica)"
"http://dbpedia.org/resource/Akkadian_Empire","Impero di Akkad"
"http://dbpedia.org/resource/Akrotiri_and_Dhekelia","Akrotiri e Dhekelia"
"http://dbpedia.org/resource/Al-Andalus","Al-Andalus"
"http://dbpedia.org/resource/Al-Bab_District","Distretto di al-Bab"
"http://dbpedia.org/resource/Al-Busi","Sceiccato di Busi"
"http://dbpedia.org/resource/Al-Muntafiq","Al-Muntafiq"
"http://dbpedia.org/resource/Al-Qaeda","Al Qaida"
"http://dbpedia.org/resource/Al-Qaeda_in_Iraq","Al-Qaida in Iraq"
"http://dbpedia.org/resource/Al_Qusais","Al Qusais"
"http://dbpedia.org/resource/Alania","Regno di Alania"
"http://dbpedia.org/resource/Alawite_State","Stato alawita"
"http://dbpedia.org/resource/Albania","Regno albanese"
"http://dbpedia.org/resource/Albania","Albania"
"http://dbpedia.org/resource/Albanian_Kingdom_(1928–1939)","Regno albanese"
"http://dbpedia.org/resource/Albanian_Kingdom_(1928–1939)","Albania"
"http://dbpedia.org/resource/Albanian_Republic_(1925–1928)","Repubblica albanese"
"http://dbpedia.org/resource/Albert_Seibel","Albert Seibel"
"http://dbpedia.org/resource/Alderney","Alderney"
"http://dbpedia.org/resource/Aleksandr_Arbuzov","Aleksandr Erminingel'dovič Arbuzov"
"http://dbpedia.org/resource/Aleppo_Eyalet","Eyalet di Aleppo"
"http://dbpedia.org/resource/Aleppo_Vilayet","Vilayet di Aleppo"
"http://dbpedia.org/resource/Anglican_Communion","Comunione anglicana"
"http://dbpedia.org/resource/Anglo-Corsican_Kingdom","Regno di Corsica"
"http://dbpedia.org/resource/Anglo-Egyptian_Sudan","Sudan Anglo-Egiziano"
"http://dbpedia.org/resource/Anglosphere","Paesi anglosassoni"
"http://dbpedia.org/resource/Anhalt-Harzgerode","Principato di Anhalt-Harzgerode"
"http://dbpedia.org/resource/Ankole","Ankole"
"http://dbpedia.org/resource/Anscarids","Anscarici"
"http://dbpedia.org/resource/Anti-Lebanon_Mountains","Anti-Libano"
"http://dbpedia.org/resource/Antigonid_dynasty","Dinastia antigonide"
"http://dbpedia.org/resource/Anuradhapura_Kingdom","Regno di Anuradhapura"
"http://dbpedia.org/resource/Ap_Lei_Chau","Ap Lei Chau"
"http://dbpedia.org/resource/Apostolove_Raion","Distretto di Apostolove"
"http://dbpedia.org/resource/Aq_Qoyunlu","Ak Koyunlu"
"http://dbpedia.org/resource/Arab_Kingdom_of_Syria","Regno Arabo di Siria"
"http://dbpedia.org/resource/Arab_world","Mondo arabo"
"http://dbpedia.org/resource/Arawe","Arawe"
"http://dbpedia.org/resource/Arenberg","Ducato di Arenberg"
"http://dbpedia.org/resource/Argentina_national_cricket_team","Nazionale di cricket dell'Argentina"
"http://dbpedia.org/resource/Argentina_women's_national_volleyball_team","Nazionale di pallavolo femminile dell'Argentina"
"http://dbpedia.org/resource/Argentine_Confederation","Confederazione Argentina"
"http://dbpedia.org/resource/Argolic_Gulf","Golfo Argolico"
"http://dbpedia.org/resource/Arkansas_Territory","Territorio dell'Arkansas"
"http://dbpedia.org/resource/Arkhangelsk_Oblast","Oblast' di Arcangelo"
"http://dbpedia.org/resource/Armed_Forces_of_the_Democratic_Republic_of_the_Congo","Forces Armées de la République Démocratique du Congo"
"http://dbpedia.org/resource/Armeniac_Theme","Armeniakon"
"http://dbpedia.org/resource/Armenian_Americans","Armenoamericani"
"http://dbpedia.org/resource/Armenians_in_the_Ottoman_Empire","Armeni nell'Impero ottomano"
"http://dbpedia.org/resource/County_of_Edessa","Contea di Edessa"
"http://dbpedia.org/resource/Despotate_of_Epirus","Despotato d'Epiro"
"http://dbpedia.org/resource/Dogger_Bank","Dogger Bank"
"http://dbpedia.org/resource/Dominion","Dominion"
"http://dbpedia.org/resource/Don_Republic","Repubblica del Don"
"http://dbpedia.org/resource/Donetsk–Krivoy_Rog_Soviet_Republic","Repubblica Sovietica del Donec-Krivoj Rog"
"http://dbpedia.org/resource/Donington_Park","Circuito di Donington Park"
"http://dbpedia.org/resource/Dorset","Dorset (Vermont)"
"http://dbpedia.org/resource/Dorset","Dorset"
"http://dbpedia.org/resource/Drina_Banovina","Banovina della Drina"
"http://dbpedia.org/resource/Drought","Siccità"
"http://dbpedia.org/resource/Druze","Drusi"
"http://dbpedia.org/resource/Duchy_of_Estonia_(1219–1346)","Ducato di Estonia"
"http://dbpedia.org/resource/Duchy_of_Poland_(1138–1227)","Regno di Polonia (1138-1320)"
"http://dbpedia.org/resource/Duchy_of_Poland_(c._960–1025)","Ducato di Polonia"
"http://dbpedia.org/resource/Dulkadir_Eyalet","Eyalet di Dulkadir"
"http://dbpedia.org/resource/Dust_Bowl","Dust Bowl"
"http://dbpedia.org/resource/Dyke_(slang)","Dyke"
"http://dbpedia.org/resource/Dyle_(department)","Dipartimento della Dyle"
"http://dbpedia.org/resource/Dzungar_Khanate","Khanato degli Zungari"
"http://dbpedia.org/resource/Early_Christianity","Origini del cristianesimo"
"http://dbpedia.org/resource/Early_Dynastic_Period_(Egypt)","Periodo Protodinastico (Egitto)"
"http://dbpedia.org/resource/Earthsea_(universe)","Earthsea (mondo immaginario)"
"http://dbpedia.org/resource/East","Est"
"http://dbpedia.org/resource/East_African_Community","Comunità dell'Africa orientale"
"http://dbpedia.org/resource/East_African_Federation","Federazione dell'Africa orientale"
"http://dbpedia.org/resource/East_Asia","Asia orientale"
"http://dbpedia.org/resource/Eastern_Orthodox_Church","Chiesa greco-ortodossa"
"http://dbpedia.org/resource/Eastern_Orthodox_Church","Chiesa ortodossa"
"http://dbpedia.org/resource/Eastern_United_States","Stati Uniti d'America orientali"
"http://dbpedia.org/resource/Echizen_Province","Echizen (provincia)"
"http://dbpedia.org/resource/Echizen_Province","Echizen (Nyū)"
"http://dbpedia.org/resource/Economic_Cooperation_Organization","Organizzazione di cooperazione economica"
"http://dbpedia.org/resource/Ecuador","Ecuador"
"http://dbpedia.org/resource/Ediacaran","Ediacarano"
"http://dbpedia.org/resource/Edition_(book)","Edizione"
"http://dbpedia.org/resource/Edo_period","Periodo Edo"
"http://dbpedia.org/resource/Edom","Edomiti"
"http://dbpedia.org/resource/Effective_refractory_period","Periodo refrattario effettivo"
"http://dbpedia.org/resource/Egypt","Egitto"
"http://dbpedia.org/resource/Egypt_Eyalet","Eyalet d'Egitto"
"http://dbpedia.org/resource/El_Salvador","El Salvador"
"http://dbpedia.org/resource/Elam","Elam"
"http://dbpedia.org/resource/Elective_monarchy","Monarchia elettiva"
"http://dbpedia.org/resource/Elis","Elide (unità periferica)"
"http://dbpedia.org/resource/Elmet","Regno dell'Elmet"
"http://dbpedia.org/resource/Emergency_medical_technician","Soccorritore (ambulanza)"
"http://dbpedia.org/resource/Emperor_of_Japan","Imperatore del Giappone"
"http://dbpedia.org/resource/Enderby_Land","Terra di Enderby"
"http://dbpedia.org/resource/Engelberg_Abbey","Abbazia di Engelberg"
"http://dbpedia.org/resource/Engelberg_Abbey","Engelberg"
"http://dbpedia.org/resource/England","Inghilterra"
"http://dbpedia.org/resource/English_people","Inglesi"
"http://dbpedia.org/resource/Enlightenment_in_Spain","Illuminismo in Spagna"
"http://dbpedia.org/resource/Epirus_(ancient_state)","Regno d'Epiro"
"http://dbpedia.org/resource/Equatorial_Guinea","Guinea Equatoriale"
"http://dbpedia.org/resource/Eritrea","Eritrea"
